Lea State,LEA,School State,School,ID,Year,Category,Instances,American Indian or Alaska Native,Asian or Pacific Islander,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,EL
PA,NORTH PENN SD,PA,GWYN-NOR EL SCH,421728004831,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,NORTH PENN SD,PA,GWYN-NOR EL SCH,421728004831,2013,Total enrollment,,0.00,,160.00,0.00,31.00,52.00,319.00,25.00,587.00,34.00
PA,ABINGTON SD,PA,WILLOW HILL SCH,420204004910,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,ABINGTON SD,PA,WILLOW HILL SCH,420204004910,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,2.00,10.00,2.00,2.00,16.00,0.00
PA,ABINGTON SD,PA,WILLOW HILL SCH,420204004910,2013,Students receiving only one out-of-school suspension,,0.00,,2.00,0.00,0.00,5.00,5.00,2.00,14.00,0.00
PA,ABINGTON SD,PA,WILLOW HILL SCH,420204004910,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,2.00,2.00,0.00,4.00,0.00
PA,ABINGTON SD,PA,WILLOW HILL SCH,420204004910,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON SD,PA,WILLOW HILL SCH,420204004910,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON SD,PA,WILLOW HILL SCH,420204004910,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON SD,PA,WILLOW HILL SCH,420204004910,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON SD,PA,WILLOW HILL SCH,420204004910,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON SD,PA,WILLOW HILL SCH,420204004910,2013,Total enrollment,,0.00,,10.00,0.00,25.00,190.00,118.00,31.00,374.00,7.00
PA,ABINGTON HEIGHTS SD,PA,SOUTH ABINGTON SCH,420201006398,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,ABINGTON HEIGHTS SD,PA,SOUTH ABINGTON SCH,420201006398,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,SOUTH ABINGTON SCH,420201006398,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,SOUTH ABINGTON SCH,420201006398,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,SOUTH ABINGTON SCH,420201006398,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,SOUTH ABINGTON SCH,420201006398,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,SOUTH ABINGTON SCH,420201006398,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,SOUTH ABINGTON SCH,420201006398,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,SOUTH ABINGTON SCH,420201006398,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,SOUTH ABINGTON SCH,420201006398,2013,Total enrollment,,0.00,,7.00,0.00,13.00,7.00,253.00,2.00,282.00,0.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,2.00,7.00,5.00,4.00,18.00,2.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,10.00,2.00,0.00,12.00,0.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,POTTSTOWN SD,PA,FRANKLIN EL SCH,421968003339,2013,Total enrollment,,0.00,,7.00,0.00,52.00,97.00,139.00,34.00,329.00,13.00
PA,COLONIAL SD,PA,PLYMOUTH EL SCH,421947004711,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,COLONIAL SD,PA,PLYMOUTH EL SCH,421947004711,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,COLONIAL SD,PA,PLYMOUTH EL SCH,421947004711,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00
PA,COLONIAL SD,PA,PLYMOUTH EL SCH,421947004711,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,COLONIAL SD,PA,PLYMOUTH EL SCH,421947004711,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,COLONIAL SD,PA,PLYMOUTH EL SCH,421947004711,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,COLONIAL SD,PA,PLYMOUTH EL SCH,421947004711,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,COLONIAL SD,PA,PLYMOUTH EL SCH,421947004711,2013,Referral to law enforcement,,0.00,,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00
PA,COLONIAL SD,PA,PLYMOUTH EL SCH,421947004711,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,COLONIAL SD,PA,PLYMOUTH EL SCH,421947004711,2013,Total enrollment,,0.00,,46.00,0.00,22.00,37.00,349.00,19.00,473.00,16.00
PA,BOYERTOWN AREA SD,PA,BOYERTOWN EL SCH,420396006307,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,BOYERTOWN AREA SD,PA,BOYERTOWN EL SCH,420396006307,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00
PA,BOYERTOWN AREA SD,PA,BOYERTOWN EL SCH,420396006307,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,BOYERTOWN AREA SD,PA,BOYERTOWN EL SCH,420396006307,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,BOYERTOWN AREA SD,PA,BOYERTOWN EL SCH,420396006307,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,BOYERTOWN AREA SD,PA,BOYERTOWN EL SCH,420396006307,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,BOYERTOWN AREA SD,PA,BOYERTOWN EL SCH,420396006307,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,BOYERTOWN AREA SD,PA,BOYERTOWN EL SCH,420396006307,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,BOYERTOWN AREA SD,PA,BOYERTOWN EL SCH,420396006307,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,BOYERTOWN AREA SD,PA,BOYERTOWN EL SCH,420396006307,2013,Total enrollment,,5.00,,16.00,2.00,19.00,16.00,571.00,19.00,648.00,10.00
PA,NORTH PENN SD,PA,NORTH PENN SHS,421728005345,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,NORTH PENN SD,PA,NORTH PENN SHS,421728005345,2013,Students receiving one or more in-school suspensions,,0.00,,7.00,0.00,2.00,13.00,22.00,2.00,46.00,2.00
PA,NORTH PENN SD,PA,NORTH PENN SHS,421728005345,2013,Students receiving only one out-of-school suspension,,0.00,,2.00,0.00,0.00,4.00,4.00,2.00,12.00,0.00
PA,NORTH PENN SD,PA,NORTH PENN SHS,421728005345,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,2.00,0.00,0.00,0.00,2.00,2.00
PA,NORTH PENN SD,PA,NORTH PENN SHS,421728005345,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,NORTH PENN SD,PA,NORTH PENN SHS,421728005345,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,NORTH PENN SD,PA,NORTH PENN SHS,421728005345,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,NORTH PENN SD,PA,NORTH PENN SHS,421728005345,2013,Referral to law enforcement,,0.00,,5.00,0.00,4.00,10.00,7.00,2.00,28.00,2.00
PA,NORTH PENN SD,PA,NORTH PENN SHS,421728005345,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,NORTH PENN SD,PA,NORTH PENN SHS,421728005345,2013,Total enrollment,,7.00,,562.00,4.00,121.00,241.00,2002.00,22.00,2959.00,103.00
PA,COLONIAL SD,PA,COLONIAL EL SCH,421947007176,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,COLONIAL SD,PA,COLONIAL EL SCH,421947007176,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,COLONIAL SD,PA,COLONIAL EL SCH,421947007176,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,COLONIAL SD,PA,COLONIAL EL SCH,421947007176,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,COLONIAL SD,PA,COLONIAL EL SCH,421947007176,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,COLONIAL SD,PA,COLONIAL EL SCH,421947007176,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,COLONIAL SD,PA,COLONIAL EL SCH,421947007176,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,COLONIAL SD,PA,COLONIAL EL SCH,421947007176,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,COLONIAL SD,PA,COLONIAL EL SCH,421947007176,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,COLONIAL SD,PA,COLONIAL EL SCH,421947007176,2013,Total enrollment,,2.00,,55.00,4.00,22.00,67.00,514.00,31.00,695.00,16.00
PA,COLONIAL IU 20,PA,Colonial Early Learning Center,428930099989,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,COLONIAL IU 20,PA,Colonial Early Learning Center,428930099989,2013,Students receiving one or more in-school suspensions,,0,,0,0,0,0,0,0,0,0
PA,COLONIAL IU 20,PA,Colonial Early Learning Center,428930099989,2013,Students receiving only one out-of-school suspension,,0,,0,0,0,0,0,0,0,0
PA,COLONIAL IU 20,PA,Colonial Early Learning Center,428930099989,2013,Students receiving more than one out-of-school suspension,,0,,0,0,0,0,0,0,0,0
PA,COLONIAL IU 20,PA,Colonial Early Learning Center,428930099989,2013,Expulsions with educational services,,0,,0,0,0,0,0,0,0,0
PA,COLONIAL IU 20,PA,Colonial Early Learning Center,428930099989,2013,Expulsions without educational services,,0,,0,0,0,0,0,0,0,0
PA,COLONIAL IU 20,PA,Colonial Early Learning Center,428930099989,2013,Expulsions under zero-tolerance policies,,0,,0,0,0,0,0,0,0,0
PA,COLONIAL IU 20,PA,Colonial Early Learning Center,428930099989,2013,Referral to law enforcement,,0,,0,0,0,0,0,0,0,0
PA,COLONIAL IU 20,PA,Colonial Early Learning Center,428930099989,2013,School-related arrest,,0,,0,0,0,0,0,0,0,0
PA,COLONIAL IU 20,PA,Colonial Early Learning Center,428930099989,2013,Total enrollment,,4.00,,43.00,2.00,313.00,163.00,1018.00,49.00,1592.00,121.00
PA,UPPER MORELAND TOWNSHIP SD,PA,UPPER MORELAND INTERMEDIATE SCH,422451000815,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,UPPER MORELAND TOWNSHIP SD,PA,UPPER MORELAND INTERMEDIATE SCH,422451000815,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,2.00,2.00,0.00,4.00,0.00
PA,UPPER MORELAND TOWNSHIP SD,PA,UPPER MORELAND INTERMEDIATE SCH,422451000815,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,UPPER MORELAND TOWNSHIP SD,PA,UPPER MORELAND INTERMEDIATE SCH,422451000815,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,UPPER MORELAND TOWNSHIP SD,PA,UPPER MORELAND INTERMEDIATE SCH,422451000815,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,UPPER MORELAND TOWNSHIP SD,PA,UPPER MORELAND INTERMEDIATE SCH,422451000815,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,UPPER MORELAND TOWNSHIP SD,PA,UPPER MORELAND INTERMEDIATE SCH,422451000815,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,UPPER MORELAND TOWNSHIP SD,PA,UPPER MORELAND INTERMEDIATE SCH,422451000815,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
PA,UPPER MORELAND TOWNSHIP SD,PA,UPPER MORELAND INTERMEDIATE SCH,422451000815,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,UPPER MORELAND TOWNSHIP SD,PA,UPPER MORELAND INTERMEDIATE SCH,422451000815,2013,Total enrollment,,0.00,,28.00,2.00,31.00,43.00,514.00,37.00,655.00,22.00
PA,ABINGTON HEIGHTS SD,PA,NEWTON-RANSOM SCH,420201002407,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,ABINGTON HEIGHTS SD,PA,NEWTON-RANSOM SCH,420201002407,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,NEWTON-RANSOM SCH,420201002407,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,NEWTON-RANSOM SCH,420201002407,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,NEWTON-RANSOM SCH,420201002407,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,NEWTON-RANSOM SCH,420201002407,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,NEWTON-RANSOM SCH,420201002407,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,NEWTON-RANSOM SCH,420201002407,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,NEWTON-RANSOM SCH,420201002407,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,NEWTON-RANSOM SCH,420201002407,2013,Total enrollment,,0.00,,4.00,2.00,5.00,4.00,283.00,4.00,302.00,0.00
PA,BOYERTOWN AREA SD,PA,GILBERTSVILLE EL SCH,420396000754,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,BOYERTOWN AREA SD,PA,GILBERTSVILLE EL SCH,420396000754,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00
PA,BOYERTOWN AREA SD,PA,GILBERTSVILLE EL SCH,420396000754,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,BOYERTOWN AREA SD,PA,GILBERTSVILLE EL SCH,420396000754,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,BOYERTOWN AREA SD,PA,GILBERTSVILLE EL SCH,420396000754,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,BOYERTOWN AREA SD,PA,GILBERTSVILLE EL SCH,420396000754,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,BOYERTOWN AREA SD,PA,GILBERTSVILLE EL SCH,420396000754,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,BOYERTOWN AREA SD,PA,GILBERTSVILLE EL SCH,420396000754,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,BOYERTOWN AREA SD,PA,GILBERTSVILLE EL SCH,420396000754,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,BOYERTOWN AREA SD,PA,GILBERTSVILLE EL SCH,420396000754,2013,Total enrollment,,7.00,,7.00,5.00,22.00,13.00,712.00,19.00,785.00,0.00
PA,UPPER MERION AREA SD,PA,CANDLEBROOK EL SCH,422448003389,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,UPPER MERION AREA SD,PA,CANDLEBROOK EL SCH,422448003389,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,UPPER MERION AREA SD,PA,CANDLEBROOK EL SCH,422448003389,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
PA,UPPER MERION AREA SD,PA,CANDLEBROOK EL SCH,422448003389,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,UPPER MERION AREA SD,PA,CANDLEBROOK EL SCH,422448003389,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,UPPER MERION AREA SD,PA,CANDLEBROOK EL SCH,422448003389,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,UPPER MERION AREA SD,PA,CANDLEBROOK EL SCH,422448003389,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,UPPER MERION AREA SD,PA,CANDLEBROOK EL SCH,422448003389,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,UPPER MERION AREA SD,PA,CANDLEBROOK EL SCH,422448003389,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,UPPER MERION AREA SD,PA,CANDLEBROOK EL SCH,422448003389,2013,Total enrollment,,2.00,,73.00,0.00,49.00,19.00,214.00,16.00,373.00,25.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2013,Students receiving one or more in-school suspensions,,2.00,,4.00,0.00,22.00,94.00,193.00,7.00,322.00,7.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,2.00,13.00,22.00,4.00,41.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,2.00,7.00,7.00,0.00,16.00,2.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2013,Referral to law enforcement,,0.00,,0.00,0.00,2.00,16.00,10.00,0.00,28.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2013,School-related arrest,,0.00,,0.00,0.00,2.00,10.00,7.00,0.00,19.00,0.00
PA,POTTSGROVE SD,PA,POTTSGROVE SHS,421965003338,2013,Total enrollment,,4.00,,19.00,4.00,61.00,157.00,703.00,61.00,1009.00,10.00
PA,BOYERTOWN AREA SD,PA,BOYERTOWN AREA SHS,420396006306,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,BOYERTOWN AREA SD,PA,BOYERTOWN AREA SHS,420396006306,2013,Students receiving one or more in-school suspensions,,2.00,,0.00,0.00,2.00,7.00,58.00,7.00,76.00,0.00
PA,BOYERTOWN AREA SD,PA,BOYERTOWN AREA SHS,420396006306,2013,Students receiving only one out-of-school suspension,,2.00,,0.00,0.00,0.00,2.00,10.00,4.00,18.00,0.00
PA,BOYERTOWN AREA SD,PA,BOYERTOWN AREA SHS,420396006306,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,5.00,2.00,7.00,0.00
PA,BOYERTOWN AREA SD,PA,BOYERTOWN AREA SHS,420396006306,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,BOYERTOWN AREA SD,PA,BOYERTOWN AREA SHS,420396006306,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,BOYERTOWN AREA SD,PA,BOYERTOWN AREA SHS,420396006306,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,BOYERTOWN AREA SD,PA,BOYERTOWN AREA SHS,420396006306,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,2.00,7.00,4.00,13.00,0.00
PA,BOYERTOWN AREA SD,PA,BOYERTOWN AREA SHS,420396006306,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,BOYERTOWN AREA SD,PA,BOYERTOWN AREA SHS,420396006306,2013,Total enrollment,,7.00,,22.00,4.00,22.00,37.00,1537.00,10.00,1639.00,2.00
PA,CENTRAL BUCKS SD,PA,BUTLER EL SCH,420531001081,2013,Corporal punishment,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,CENTRAL BUCKS SD,PA,BUTLER EL SCH,420531001081,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,4.00,2.00,6.00,0.00
PA,CENTRAL BUCKS SD,PA,BUTLER EL SCH,420531001081,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,2.00,2.00,4.00,0.00
PA,CENTRAL BUCKS SD,PA,BUTLER EL SCH,420531001081,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,CENTRAL BUCKS SD,PA,BUTLER EL SCH,420531001081,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,CENTRAL BUCKS SD,PA,BUTLER EL SCH,420531001081,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,CENTRAL BUCKS SD,PA,BUTLER EL SCH,420531001081,2013,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,CENTRAL BUCKS SD,PA,BUTLER EL SCH,420531001081,2013,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,CENTRAL BUCKS SD,PA,BUTLER EL SCH,420531001081,2013,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,CENTRAL BUCKS SD,PA,BUTLER EL SCH,420531001081,2013,Total enrollment,,0.00,,67.00,0.00,19.00,19.00,712.00,22.00,839.00,0.00
PA,SPRING-FORD AREA SD,PA,ROYERSFORD EL SCH,422256003364,2013,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,SPRING-FORD AREA SD,PA,ROYERSFORD EL SCH,422256003364,2013,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
PA,SPRING-FORD AREA SD,PA,ROYERSFORD EL SCH,422256003364,2013,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,ROYERSFORD EL SCH,422256003364,2013,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,ROYERSFORD EL SCH,422256003364,2013,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,SPRING-FORD AREA SD,PA,ROYERSFORD EL SCH,422256003364,2013,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
